"p_val ""avg_log2FC"" ""pct.1"" ""pct.2"" ""p_val_adj"" ""cluster"" ""gene"""
"1232 3.80063447533199e-29 2.28972143608986 0.958 0.369 4.96476881512618e-25 ""26"" ""LOC5564419"""
"1233 1.11852570825219e-28 2.23704537830022 0.958 0.349 1.46113013268983e-24 ""26"" ""LOC110677033"""
"1234 3.0979219342177e-28 1.81617368760118 0.938 0.288 4.04681542266858e-24 ""26"" ""Ir76b"""
"1235 2.42681455788221e-27 1.95135352356889 1 0.786 3.17014785696153e-23 ""26"" ""LOC5575250"""
"1236 4.90652362338562e-26 1.45011695118109 0.875 0.239 6.40939180922864e-22 ""26"" ""LOC5566816"""
"1237 6.07053564842028e-26 2.0344061643499 1 0.847 7.92994071753141e-22 ""26"" ""LOC5575426"""
"1238 1.37283356581975e-25 1.67386221426305 0.771 0.206 1.79333248703034e-21 ""26"" ""LOC5575378"""
"1239 9.35113858483833e-20 1.69546823619452 1 0.93 1.22153923333743e-15 ""26"" ""LOC5566252"""
"1240 3.29637487107126e-19 1.43538258034254 0.979 0.746 4.30605449408039e-15 ""26"" ""LOC5576390"""
"1241 1.19691911517555e-18 1.37211380081912 1 0.779 1.56353544015382e-14 ""26"" ""LOC5569913"""
"1242 6.22723819899556e-17 1.47150954050086 0.646 0.193 8.1346412593479e-13 ""26"" ""LOC5567765"""
"1243 1.87512556082052e-16 1.31232696857747 1 0.719 2.44947652009985e-12 ""26"" ""LOC5563924"""
"1244 2.98273768305922e-16 1.27274477074472 0.979 0.691 3.89635023538027e-12 ""26"" ""LOC5569512"""
"1245 1.22508414234374e-14 1.06916793637304 1 0.956 1.60032741514362e-10 ""26"" ""LOC5572304"""
"1246 4.82343516288429e-14 1.42233149237311 0.854 0.508 6.30085335327574e-10 ""26"" ""Ir25a"""
"1247 6.78795407597275e-14 1.42559824984288 0.875 0.438 8.8671044094432e-10 ""26"" ""LOC5577136"""
"1248 1.77720820222428e-13 1.11768851673956 1 0.888 2.32156707456558e-09 ""26"" ""LOC5563832"""
"1249 1.94323539640587e-13 1.06444081149526 1 0.764 2.53844839832499e-09 ""26"" ""LOC5570026"""
"1250 9.50395515768192e-13 1.42077268467355 0.583 0.21 1.24150166224799e-08 ""26"" ""LOC5568754"""
"1251 2.42568750673735e-12 1.29411396864735 0.542 0.176 3.168675590051e-08 ""26"" ""LOC5575522"""
"1252 3.18252452343614e-12 1.23425061730717 0.229 0.037 4.15733178496462e-08 ""26"" ""LOC5568864"""
"1253 7.88072173013958e-12 1.22771765214461 0.792 0.386 1.02945867960813e-07 ""26"" ""LOC5577138"""
"1254 1.35675437900849e-11 1.39623109632965 0.625 0.231 1.77232824529879e-07 ""26"" ""LOC5575465"""
"1255 1.78023009281036e-11 1.08614784355662 0.938 0.724 2.32551457023818e-07 ""26"" ""LOC110678020"""
"1256 2.15948945513427e-11 1.45739234732701 0.729 0.404 2.8209410752419e-07 ""26"" ""LOC5573102"""
"1257 3.78855133100559e-11 1.55387510331322 0.688 0.321 4.94898460369261e-07 ""26"" ""LOC5576985"""
"1258 5.90945426521107e-11 1.23599535623912 0.833 0.539 7.71952010664522e-07 ""26"" ""LOC5568615"""
"1259 1.80699160427749e-09 1.12369516775878 0.458 0.156 2.36047313266769e-05 ""26"" ""LOC5570893"""
"1260 2.34325749193912e-09 1.29031930173452 0.562 0.235 3.06099726172007e-05 ""26"" ""LOC5570445"""
"1261 4.7260140590849e-09 1.06764403580839 0.667 0.347 6.17359216538261e-05 ""26"" ""LOC5565253"""
"1262 1.36190503483402e-08 1.092248193878 0.542 0.237 0.000177905654700367 ""26"" ""LOC5568195"""
"1263 3.13148767481237e-08 1.13216606303789 0.771 0.523 0.000409066234960739 ""26"" ""LOC5566168"""
"1264 5.85460550533254e-08 1.72475922208564 0.542 0.254 0.000764787117161589 ""26"" ""LOC5574043"""
"1265 2.32124259685553e-07 1.03001328058613 0.688 0.41 0.00303223920427238 ""26"" ""LOC5564565"""
"1266 4.08675837747422e-07 1.34040431697205 0.354 0.129 0.00533853246849457 ""26"" ""LOC110676086"""
"1267 5.2112850691739e-07 1.09279654404271 0.312 0.102 0.00680750168586186 ""26"" ""LOC5564892"""
"1268 6.55877802191148e-07 1.0859230512178 0.812 0.744 0.00856773173002297 ""26"" ""LOC5564557"""
"1269 7.66160328218167e-07 1.17054206549794 0.708 0.491 0.0100083523675139 ""26"" ""LOC5563584"""
"1270 9.5184783888638e-07 1.00710058829738 0.292 0.092 0.0124339883193728 ""26"" ""LOC110677245"""
"1271 1.36481009721893e-06 1.00321077430203 0.667 0.413 0.0178285142999709 ""26"" ""LOC110676773"""
"1272 1.94020412483911e-06 1.06497993075942 0.521 0.249 0.0253448864827733 ""26"" ""LOC5570038"""
"1273 6.74671197137039e-06 1.23330011493255 0.458 0.229 0.0881322984820113 ""26"" ""LOC5569889"""
"1274 8.81961916925897e-06 1.21102433880299 0.438 0.212 0.11521068520803 ""26"" ""LOC5566200"""
"1275 1.32229965377739e-05 1.06784709948258 0.479 0.247 0.17273200377294 ""26"" ""LOC5577442"""
"1276 1.39839923784655e-05 1.07899555129846 0.604 0.382 0.182672892439895 ""26"" ""LOC5573936"""
"1277 1.71405653452564e-05 1.14284685343434 0.667 0.488 0.223907205105084 ""26"" ""LOC5572914"""
"1278 0.000761116645432194 1.13746675868316 0.333 0.169 1 ""26"" ""LOC5572987"""
"1279 0.00128215080714333 1.13183134747389 0.438 0.265 1 ""26"" ""LOC5573666"""
"1280 2.1581800105914e-245 3.3104081106619 0.87 0.024 2.81923054783554e-241 ""27"" ""LOC5564448"""
"1281 5.51958929714717e-204 2.19176505938782 0.413 0.005 7.21023949886335e-200 ""27"" ""Ir75d"""
"1282 1.79668034569476e-198 1.58207807710295 0.304 0.002 2.34700353558107e-194 ""27"" ""LOC110675958"""
"1283 2.12979207924567e-168 3.83079376716245 0.761 0.028 2.78214739311862e-164 ""27"" ""LOC5576162"""
"1284 4.21736140039098e-145 1.7054698445983 0.37 0.006 5.50913919733074e-141 ""27"" ""LOC5578940"""
"1285 3.72780800292004e-131 3.26330022481851 0.674 0.028 4.86963559421445e-127 ""27"" ""LOC5571018"""
"1286 1.35749417819094e-62 3.49537199320649 1 0.167 1.77329464497082e-58 ""27"" ""LOC5574148"""
"1287 1.18314767658758e-53 3.81054709723371 1 0.234 1.54554580992636e-49 ""27"" ""LOC5576867"""
"1288 4.70976615447458e-49 3.15296654456199 1 0.235 6.15236752759014e-45 ""27"" ""LOC5567816"""
"1289 4.33137156799524e-39 4.08353490062424 0.457 0.048 5.65807067927219e-35 ""27"" ""Ir64a"""
"1290 8.65027363785223e-37 1.69865188164845 0.739 0.118 1.12998524531264e-32 ""27"" ""Ir8a"""
"1291 3.20113216883047e-36 1.30314492202812 0.413 0.039 4.18163895214324e-32 ""27"" ""LOC110677774"""
"1292 1.17945203721844e-35 1.95927246891912 0.891 0.188 1.54071819621844e-31 ""27"" ""LOC5576693"""
"1293 1.04837251812247e-33 2.10522814511738 0.783 0.165 1.36948902042339e-29 ""27"" ""LOC5571607"""
"1294 1.53377853695141e-33 2.60942377823415 0.957 0.279 2.00357490281963e-29 ""27"" ""LOC5569618"""
"1295 3.53011635331567e-33 2.25451304991712 0.935 0.255 4.61139099233626e-29 ""27"" ""LOC5569036"""
"1296 2.0893383471691e-27 2.2076725703504 0.609 0.119 2.72930268290699e-23 ""27"" ""LOC5569480"""
"1297 2.98351006872026e-24 2.06663524327812 0.978 0.657 3.89735920276928e-20 ""27"" ""LOC5578723"""
"1298 9.00405456010605e-23 1.90764481436771 1 0.779 1.17619964718665e-18 ""27"" ""LOC5569913"""
"1299 4.64202380977398e-22 1.68564298281029 0.674 0.169 6.06387570270775e-18 ""27"" ""LOC5564424"""
"1300 7.809242304753e-22 2.36983389171917 0.739 0.229 1.02012132226988e-17 ""27"" ""LOC5567760"""
"1301 8.55459275881387e-22 2.14426195205119 0.435 0.072 1.11748645208386e-17 ""27"" ""LOC5578859"""
"1302 1.69879481231929e-21 1.60409981871068 0.674 0.177 2.21913566333269e-17 ""27"" ""LOC5576559"""
"1303 4.58838645549134e-20 1.89583910159286 0.935 0.593 5.99380922680834e-16 ""27"" ""LOC5568309"""
"1304 6.86075151004409e-20 1.43045054275407 0.717 0.199 8.96219969757059e-16 ""27"" ""LOC5571713"""
"1305 1.38406756206352e-19 1.08093950014815 1 0.948 1.80800745632358e-15 ""27"" ""LOC5574135"""
"1306 3.78488686765225e-19 1.91667051959837 0.63 0.162 4.94419771521413e-15 ""27"" ""LOC5572158"""
"1307 4.55151076104644e-19 1.01825621959281 0.239 0.025 5.94563850715497e-15 ""27"" ""LOC5569755"""
"1308 4.56348673729504e-19 1.81488079486954 0.5 0.11 5.96128272492851e-15 ""27"" ""LOC5565543"""
"1309 7.56540038955137e-16 1.97250249617359 0.739 0.27 9.88268252887096e-12 ""27"" ""LOC5575382"""
"1310 1.07516127318376e-14 1.24504263235405 0.652 0.216 1.40448317115994e-10 ""27"" ""LOC5575663"""
"1311 5.62626405157154e-14 1.49028754590808 0.826 0.386 7.34958873056791e-10 ""27"" ""LOC5575744"""
"1312 3.37381189266348e-13 1.24312787137708 0.87 0.409 4.4072104753863e-09 ""27"" ""LOC5564565"""
"1313 3.410556308903e-13 1.23341601043533 0.326 0.063 4.45520970631999e-09 ""27"" ""LOC110676099"""
"1314 1.40365331010676e-12 1.02721313802185 0.283 0.05 1.83359231899246e-08 ""27"" ""LOC5576491"""
"1315 1.6118341207878e-11 1.07503797000475 0.391 0.096 2.10553891198511e-07 ""27"" ""LOC5568727"""
"1316 8.29025584242183e-11 1.2326667593428 0.804 0.395 1.08295612069556e-06 ""27"" ""LOC5574506"""
"1317 1.0352637109549e-10 1.43239396439937 0.543 0.194 1.35236498562038e-06 ""27"" ""LOC5572820"""
"1318 1.07334059896993e-10 1.77925719532516 0.152 0.019 1.40210482443442e-06 ""27"" ""LOC110676679"""
"1319 1.26071783921435e-10 1.25650316113373 0.435 0.127 1.64687571336571e-06 ""27"" ""LOC5576886"""
"1320 4.89088671468616e-10 1.0770510343347 0.804 0.438 6.38896531539454e-06 ""27"" ""LOC5572323"""
"1321 1.31315602401289e-09 1.18345057143312 0.696 0.321 1.71537571416803e-05 ""27"" ""LOC23687412"""
"1322 1.83690587809172e-08 1.44229980523673 0.891 0.708 0.000239955014855121 ""27"" ""LOC5566057"""
"1323 7.46361218456766e-08 1.4265205783666 0.652 0.347 0.000974971659670074 ""27"" ""LOC5569149"""
"1324 3.25334152192459e-07 1.18228188312237 0.804 0.563 0.00424984003009009 ""27"" ""LOC5568493"""
"1325 5.07245626765266e-07 1.07629680532509 0.435 0.17 0.00662614962243467 ""27"" ""LOC5569098"""
"1326 5.38310029468641e-07 1.18026712336842 0.37 0.13 0.00703194391494886 ""27"" ""LOC5575298"""
"1327 3.21500000845283e-06 1.02451909664586 0.717 0.422 0.0419975451104193 ""27"" ""LOC5579310"""
"1328 8.43952893371967e-06 1.25544828585797 0.37 0.155 0.11024556646118 ""27"" ""LOC5576812"""
"1329 2.86872240094345e-05 1.12472056491482 0.587 0.345 0.374741207235243 ""27"" ""LOC5575090"""
"1330 0.00086553532425003 1.65601109075416 0.652 0.569 1 ""27"" ""LOC5563881"""
"1331 0.00997856879849189 2.4050736688885 0.587 0.6 1 ""27"" ""LOC5567948"""
"1332 0 2.58392893916599 0.761 0.009 0 ""28"" ""Or32"""
"1333 0 2.42284312535375 0.717 0.007 0 ""28"" ""Or78"""
"1334 0 2.38556438672279 0.761 0.01 0 ""28"" ""Or26"""
"1335 3.72000543405788e-291 3.15238361742706 0.935 0.022 4.85944309850981e-287 ""28"" ""Or27"""
"1336 1.87543844539023e-289 1.45382824198279 0.457 0.003 2.44988524121325e-285 ""28"" ""Or77"""
"1337 2.87872342964468e-279 4.16588459872752 0.978 0.027 3.76047641614485e-275 ""28"" ""Or79"""
"1338 2.72760821721341e-76 3.71024343578039 0.913 0.11 3.56307461414587e-72 ""28"" ""LOC5577938"""
"1339 6.47444869539273e-59 2.5956842146615 0.804 0.102 8.45757233079152e-55 ""28"" ""LOC5565277"""
"1340 8.9583384626497e-36 2.09691430216895 0.717 0.125 1.17022775337593e-31 ""28"" ""LOC5573899"""
"1341 2.17427764856514e-35 1.79085872921245 0.63 0.097 2.84025889232064e-31 ""28"" ""LOC5579101"""
"1342 1.56304359312459e-33 2.66471293193616 0.935 0.279 2.04180384569865e-29 ""28"" ""LOC5569618"""
"1343 5.04619670160237e-29 1.10705427964052 0.239 0.017 6.59184675130317e-25 ""28"" ""LOC5571499"""
"1344 5.77854290977669e-28 1.9563822413556 0.957 0.296 7.54851060304129e-24 ""28"" ""LOC5576709"""
"1345 3.95626266854593e-26 1.98245590332714 0.978 0.87 5.16806592392155e-22 ""28"" ""LOC5568840"""
"1346 1.10825375459156e-25 3.57463445420083 0.435 0.065 1.44771187962295e-21 ""28"" ""LOC5571400"""
"1347 3.89343450998329e-25 1.17117701400987 0.5 0.079 5.08599350039117e-21 ""28"" ""LOC5572785"""
"1348 6.76612120447533e-25 1.23211679430465 0.217 0.016 8.83858412940612e-21 ""28"" ""LOC5573693"""
"1349 2.22248714841868e-23 1.62834141486743 0.543 0.103 2.90323496197933e-19 ""28"" ""LOC5571839"""
"1350 5.05355333824274e-23 1.64875589650301 0.848 0.249 6.60145672574649e-19 ""28"" ""LOC5569022"""
"1351 8.37332092031724e-23 2.68004954551333 0.543 0.111 1.09380691182104e-18 ""28"" ""LOC5569778"""
"1352 1.3526763123799e-22 1.32053277160763 0.326 0.039 1.76700106686186e-18 ""28"" ""LOC5568146"""
"1353 1.12934330749451e-20 1.41581743301739 0.304 0.037 1.47526116258008e-16 ""28"" ""LOC5567210"""
"1354 3.10163682983248e-20 1.62880927042905 1 0.581 4.05166819081017e-16 ""28"" ""LOC5564970"""
"1355 6.71918980981719e-17 1.33676154889471 0.804 0.286 8.7772776485642e-13 ""28"" ""LOC110676731"""
"1356 2.13473339898548e-16 1.35170416179102 0.957 0.477 2.78860223909473e-12 ""28"" ""LOC5564119"""
"1357 4.33581350816169e-16 1.27562387756605 0.891 0.342 5.66387318571162e-12 ""28"" ""LOC5575091"""
"1358 2.59981027586017e-14 1.34038325581281 0.652 0.218 3.39613216335614e-10 ""28"" ""LOC5576365"""
"1359 2.80991178275004e-14 1.06386944639025 0.391 0.081 3.67058776180638e-10 ""28"" ""LOC5579261"""
"1360 5.70871911113725e-14 1.03325342140184 1 0.793 7.45729977487859e-10 ""28"" ""LOC5579996"""
"1361 1.16766825548591e-13 1.05378248950414 1 0.945 1.52532504214125e-09 ""28"" ""Orco"""
"1362 1.73410438149137e-13 1.15301431285657 0.848 0.38 2.26526055354218e-09 ""28"" ""LOC5565987"""
"1363 4.74704630629813e-13 1.20368814533255 0.826 0.366 6.20106658991724e-09 ""28"" ""LOC5574581"""
"1364 5.20020157634876e-13 1.29531144582145 0.957 0.731 6.79302331918439e-09 ""28"" ""LOC5569804"""
"1365 5.54870288022871e-13 1.00599988677472 1 0.767 7.24827057244276e-09 ""28"" ""LOC5578544"""
"1366 3.03244775439922e-12 1.09940926636548 0.913 0.564 3.96128650157171e-08 ""28"" ""LOC5576549"""
"1367 8.70742493772921e-12 1.06470832869354 0.761 0.316 1.13745091961557e-07 ""28"" ""LOC5579065"""
"1368 4.05665358329861e-11 1.10991836400844 0.913 0.656 5.29920657586297e-07 ""28"" ""LOC5575945"""
"1369 1.15170464278528e-10 1.03960898733336 0.783 0.333 1.50447177487041e-06 ""28"" ""LOC5575457"""
"1370 5.04973775823784e-10 1.01056703995936 0.587 0.215 6.59647243358609e-06 ""28"" ""LOC5564188"""
"1371 2.93923660090367e-09 1.10363066372727 0.587 0.238 3.83952477176046e-05 ""28"" ""LOC5567816"""
"1372 7.63629308554587e-09 1.08211610422117 0.652 0.269 9.97528965764857e-05 ""28"" ""LOC5566064"""
"1373 1.17682979010838e-08 1.16427385983957 0.717 0.366 0.000153729275481858 ""28"" ""LOC5577573"""
"1374 5.66885921870551e-08 1.00337418917908 0.457 0.168 0.000740523079739501 ""28"" ""LOC5569683"""
"1375 7.26041210609402e-07 1.0518121863983 0.261 0.073 0.00948427633419062 ""28"" ""LOC5571740"""
"1376 0.00523291013174561 1.0343486843075 0.261 0.131 1 ""28"" ""LOC5578262"""
"1377 9.85591668200057e-253 5.66172730296839 0.927 0.024 1.28747839616973e-248 ""29"" ""Or6"""
"1378 8.80900683327235e-130 2.69098112964065 0.756 0.033 1.15072056263037e-125 ""29"" ""Or71"""
"1379 1.4796610648874e-95 3.00302068930927 0.854 0.061 1.93288124906242e-91 ""29"" ""Or82"""
"1380 4.33394661502515e-40 3.41135910910652 1 0.274 5.66143446320736e-36 ""29"" ""LOC23687899"""
"1381 2.1216393378076e-34 1.98493058598359 0.61 0.085 2.77149746697806e-30 ""29"" ""LOC5579957"""
"1382 4.95374326751773e-23 2.72984108065611 0.707 0.191 6.47107483035841e-19 ""29"" ""LOC5570721"""
"1383 6.38109844473245e-22 1.0063575373403 0.244 0.021 8.335628898354e-18 ""29"" ""LOC5571203"""
"1384 3.32263029630622e-18 1.61489526013943 0.976 0.553 4.34035195606482e-14 ""29"" ""LOC5573206"""
"1385 5.58015246730878e-16 1.83064933560089 0.951 0.578 7.28935316804546e-12 ""29"" ""LOC5579463"""
"1386 1.57376029223012e-13 1.10624027839607 1 0.779 2.0558030697402e-09 ""29"" ""LOC5569913"""
"1387 5.03500399341695e-13 1.48950132966146 0.951 0.618 6.57722571660056e-09 ""29"" ""LOC5569257"""
"1388 8.12516498985282e-13 1.033921816715 1 0.909 1.06139030262447e-08 ""29"" ""LOC5572256"""
"1389 9.78032447260707e-13 1.11557467399419 0.976 0.802 1.27760378585666e-08 ""29"" ""LOC110676764"""
"1390 3.09542276268272e-11 1.29094640082333 0.878 0.621 4.04355075489243e-07 ""29"" ""LOC5576477"""
"1391 9.19053852998174e-11 1.43691378841167 0.659 0.266 1.20056004817151e-06 ""29"" ""LOC110676317"""
"1392 1.58861137437969e-10 1.82187595170056 0.634 0.263 2.0752030383522e-06 ""29"" ""LOC5573666"""
"1393 2.1009699882585e-10 1.14976799918767 0.829 0.439 2.74449709566208e-06 ""29"" ""LOC5577136"""
"1394 3.63616738056662e-10 1.21947283367009 0.902 0.616 4.74992544923418e-06 ""29"" ""LOC5565429"""
"1395 2.2384178369682e-08 1.03830019643639 0.854 0.522 0.000292404522043156 ""29"" ""LOC5570397"""
"1396 4.10876730669902e-07 1.15612512870179 0.78 0.547 0.00536728273274092 ""29"" ""LOC5564956"""
"1397 1.718606810217e-06 1.71974196193706 0.415 0.172 0.0224501607618647 ""29"" ""LOC5568868"""
"1398 1.74802757484662e-06 1.0909081393679 0.634 0.321 0.0228344842102215 ""29"" ""LOC5568887"""
"1399 1.87894288154867e-06 1.12389420741652 0.707 0.445 0.0245446308616702 ""29"" ""LOC5568668"""
"1400 3.97081384031772e-06 1.01534183331596 0.415 0.173 0.0518707411960704 ""29"" ""LOC110676820"""
"1401 8.00565924720527e-06 1.17663397982833 0.512 0.263 0.104577926746242 ""29"" ""LOC5576502"""
"1402 1.04435886772163e-05 1.22337017418954 0.537 0.292 0.136424598890476 ""29"" ""LOC5578486"""
"1403 3.75710237568028e-05 1.15325280834647 0.561 0.3 0.490790283335115 ""29"" ""LOC5576709"""
"1404 5.07850942870776e-05 1.0756942622244 0.61 0.406 0.663405686672095 ""29"" ""LOC5576492"""
"1405 0.000411947873593923 1.53993404318456 0.61 0.453 1 ""29"" ""LOC5577246"""
"1406 3.58840964355928e-305 2.89599322840823 0.675 0.008 4.68753951738149e-301 ""30"" ""Or80"""
"1407 2.79762871707648e-238 1.73376002092736 0.45 0.004 3.654542393117e-234 ""30"" ""Ir41m"""
"1408 6.54083927481983e-136 4.69050286067628 0.7 0.026 8.54429834469715e-132 ""30"" ""Ir41l"""
"1409 5.16296267111244e-92 2.50600552759874 0.725 0.044 6.74437813727418e-88 ""30"" ""Or81"""
"1410 1.59201428353233e-67 3.26427311603809 0.725 0.062 2.07964825857828e-63 ""30"" ""Or82"""
"1411 9.49298630797823e-64 2.73983343891367 0.475 0.026 1.2400688014112e-59 ""30"" ""LOC5573493"""
"1412 1.12450584726752e-60 1.60947955387792 0.55 0.036 1.46894198828556e-56 ""30"" ""LOC110675586"""
"1413 5.07113040263525e-60 2.76805034260885 0.5 0.032 6.62441764496243e-56 ""30"" ""LOC110677724"""
"1414 1.04922741147524e-30 1.79193459169032 0.425 0.045 1.37060576761011e-26 ""30"" ""LOC110678451"""
"1415 7.8831294544191e-24 2.41346834164078 0.475 0.073 1.02977320063077e-19 ""30"" ""LOC23687692"""
"1416 4.63500484559418e-21 2.43221422319529 0.775 0.245 6.05470682979968e-17 ""30"" ""LOC5577147"""
"1417 7.48005599497228e-21 1.22630299828896 0.325 0.037 9.7711971462323e-17 ""30"" ""LOC5567210"""
"1418 2.83751777895476e-18 2.20039929596738 0.575 0.132 3.7066494746486e-14 ""30"" ""LOC5572844"""
"1419 4.81577845866664e-18 1.91397909339617 0.825 0.29 6.29085140055623e-14 ""30"" ""Ir76b"""
"1420 1.88435897658335e-15 1.56229074432658 0.95 0.553 2.46153813111083e-11 ""30"" ""LOC5573206"""
"1421 6.53542980008567e-15 1.0125692232927 0.25 0.031 8.53723194785191e-11 ""30"" ""LOC5572460"""
"1422 1.3719788092594e-14 1.7286531848418 0.55 0.145 1.79221591853555e-10 ""30"" ""LOC5564889"""
"1423 1.7629067247752e-14 1.58884426913329 0.7 0.229 2.30288505457385e-10 ""30"" ""LOC5575449"""
"1424 3.35644251351881e-14 1.55242131381693 0.4 0.078 4.38452085540962e-10 ""30"" ""LOC5569139"""
"1425 4.91595806596603e-13 1.76430430292436 0.975 0.759 6.42171602157143e-09 ""30"" ""LOC5567324"""
"1426 3.69456262071569e-12 1.53070533288287 0.9 0.554 4.8262071514409e-08 ""30"" ""LOC5564337"""
"1427 4.98771285735347e-12 1.63362414956619 0.325 0.063 6.51544930556084e-08 ""30"" ""LOC5573759"""
"1428 9.75998376804969e-12 1.05391749292857 0.2 0.026 1.27494667962033e-07 ""30"" ""LOC5568794"""
"1429 1.62734250897876e-11 1.37675564836059 0.225 0.033 2.12579751947895e-07 ""30"" ""LOC5576429"""
"1430 2.02524861029019e-11 1.36266681347574 0.625 0.206 2.64558225962207e-07 ""30"" ""LOC110679302"""
"1431 4.75129729801979e-11 1.49775273871718 0.75 0.321 6.20661966040326e-07 ""30"" ""LOC23687412"""
"1432 1.47067864064114e-10 1.67857048064042 0.35 0.08 1.92114750826951e-06 ""30"" ""LOC5566566"""
"1433 2.09462946993606e-10 1.33512860615636 0.875 0.508 2.73621447657748e-06 ""30"" ""Ir25a"""
"1434 7.1483356813885e-10 1.01859980548559 0.9 0.493 9.33787090059779e-06 ""30"" ""LOC5572851"""
"1435 1.20670619140374e-09 1.19767746783942 0.85 0.444 1.57632029783071e-05 ""30"" ""LOC5568668"""
"1436 1.32516276589745e-09 1.36605145435853 0.625 0.25 1.73106012109184e-05 ""30"" ""LOC5564628"""
"1437 3.95060277497473e-09 1.38933670304286 0.425 0.127 5.16067240494948e-05 ""30"" ""LOC5573254"""
"1438 5.46914670236593e-09 1.00714023010531 0.925 0.8 7.14434633730061e-05 ""30"" ""LOC5575443"""
"1439 1.2633690161172e-08 1.11978959852255 0.3 0.072 0.00016503389457539 ""30"" ""LOC5579167"""
"1440 9.41838323662656e-08 1.07275987204131 0.9 0.602 0.00123032340220053 ""30"" ""LOC5570412"""
"1441 1.47282029295552e-07 1.14062508776077 0.275 0.07 0.0019239451486878 ""30"" ""LOC5574556"""
"1442 1.98301675068832e-07 1.00938544823861 0.6 0.256 0.00259041478142416 ""30"" ""LOC5577806"""
"1443 3.70750849764133e-07 1.07773113184148 0.6 0.252 0.00484311835046887 ""30"" ""LOC5569022"""
"1444 4.11127036225516e-07 2.70389167123711 0.325 0.102 0.00537055247421392 ""30"" ""LOC110677771"""
"1445 2.46141434906037e-06 1.15627952875987 0.625 0.345 0.0321534556417756 ""30"" ""LOC5565437"""
"1446 2.47639421817586e-06 1.31706217531064 0.1 0.013 0.0323491376720312 ""30"" ""LOC5564386"""
"1447 3.65842344729656e-06 1.0763034148429 0.425 0.168 0.047789985492035 ""30"" ""LOC5576154"""
"1448 5.86931441951891e-06 1.03420035909291 0.675 0.386 0.0766708542621755 ""30"" ""LOC110675368"""
"1449 8.30880729238282e-06 2.67203385053218 0.35 0.134 0.108537949660397 ""30"" ""LOC5568897"""
"1450 2.92207912023305e-05 2.03492892042974 0.35 0.138 0.381711195476044 ""30"" ""LOC5564863"""
"1451 8.02197038921278e-05 1.94376437950963 0.325 0.14 1 ""30"" ""LOC5566573"""
"1452 0.000114892396170242 1.67548820027488 0.4 0.191 1 ""30"" ""LOC5571668"""
"1453 0.000343852388005377 1.06342623126543 0.5 0.298 1 ""30"" ""LOC5568664"""
"1454 0.000365361636277138 2.30060437150143 0.3 0.137 1 ""30"" ""LOC5566412"""
"1455 0.00086703511965295 1.16971764011132 0.25 0.1 1 ""30"" ""LOC5567294"""
"1456 0.00119262670390838 1.18016321578652 0.325 0.144 1 ""30"" ""LOC5579861"""
"1457 0.00132578723538711 1.24747162076558 0.25 0.106 1 ""30"" ""LOC110676310"""
"1458 0.00138629183489579 1.10130828614924 0.675 0.557 1 ""30"" ""LOC5568876"""
"1459 0.00191903134232512 1.09932242159079 0.3 0.137 1 ""30"" ""LOC5580214"""
"1460 0.0019353331719288 1.23725366563186 0.225 0.091 1 ""30"" ""LOC110678682"""
"1461 0.00309154482957135 1.10043867451557 0.525 0.395 1 ""30"" ""LOC5565904"""
"1462 0.00594611556668408 1.35651335336631 0.475 0.322 1 ""30"" ""LOC5578826"""
"1463 3.23846536091235e-131 1.6675737053919 0.481 0.008 4.23040730095981e-127 ""31"" ""LOC5564699"""
"1464 3.8631600628652e-115 3.71610242488934 0.852 0.034 5.04644599012081e-111 ""31"" ""LOC110679166"""
"1465 1.11705267529103e-94 1.03927166381902 0.296 0.004 1.45920590973267e-90 ""31"" ""LOC5575508"""
"1466 8.63164406055977e-78 1.62654895758697 0.407 0.01 1.12755166363092e-73 ""31"" ""LOC110678184"""
"1467 1.3564971054185e-66 2.58261736921785 0.667 0.036 1.77199216880818e-62 ""31"" ""LOC5567149"""
"1468 1.47451994601181e-64 2.58839626085758 0.778 0.051 1.92616540547523e-60 ""31"" ""LOC5568743"""
"1469 2.00139785901139e-63 1.7160083376539 0.481 0.019 2.61442602322658e-59 ""31"" ""LOC5569260"""
"1470 3.75786758575446e-57 2.31991410657417 0.815 0.063 4.90890242727106e-53 ""31"" ""LOC5569551"""
"1471 1.00293937410287e-56 3.05836229351131 0.963 0.096 1.31013970439058e-52 ""31"" ""LOC5567294"""
"1472 3.49594157219275e-47 3.08521875594682 0.815 0.08 4.56674847575539e-43 ""31"" ""LOC5576990"""
"1473 4.78618075325533e-42 1.0831395025199 0.296 0.01 6.25218791797744e-38 ""31"" ""LOC110675563"""
"1474 3.04884210425107e-37 2.6633569939147 0.926 0.137 3.98270244078317e-33 ""31"" ""LOC5580178"""
"1475 5.16573887874617e-37 2.17876581097584 0.667 0.065 6.74800469730612e-33 ""31"" ""LOC5574917"""
"1476 2.4485906125665e-35 2.29759532037805 0.519 0.041 3.19859391719562e-31 ""31"" ""LOC5573470"""
"1477 5.90358007670388e-33 1.96782224866118 0.704 0.08 7.71184665419828e-29 ""31"" ""LOC5572723"""
"1478 1.26373879968285e-32 2.59635572710716 0.778 0.108 1.6508219940257e-28 ""31"" ""LOC5570905"""
"1479 2.4359567542014e-32 1.756946588347 0.63 0.064 3.1820903080133e-28 ""31"" ""LOC5565097"""
