;p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene;;
594;7.66424781708228e-18;1.77243586454307;0.857;0.07;9.41092989459533e-14;23;LOC105286322;;
595;8.29105385962083e-18;1.15701532212219;0.429;0.016;1.01805850342284e-13;23;LOC105281143;;
596;2.57444512785418e-17;3.18278587821431;1;0.109;3.16116117249215e-13;23;LOC105285158;;
597;3.67479703653477e-17;1.60551310275584;0.857;0.07;4.51228328116105e-13;23;LOC105283426;;
598;1.89264752901159e-16;2.18233424486013;0.857;0.074;2.32398190087333e-12;23;LOC105274982;;
599;2.12557632208149e-16;2.58676651497911;0.857;0.078;2.60999516588386e-12;23;LOC105279961;;
600;2.17033376382584e-16;2.52867941796961;1;0.111;2.66495282860175e-12;23;LOC105282474;;
601;3.06895310740125e-16;1.46197307341551;0.571;0.033;3.76836752057799e-12;23;LOC105276258;;
602;3.34686361255893e-16;2.96096891662519;1;0.116;4.10961382986111e-12;23;LOC105283599;;
603;5.56427848157266e-15;1.38220631706601;0.571;0.036;6.83237754752307e-11;23;LOC105277429;;
604;1.09426170176915e-14;2.8169550116284;1;0.127;1.34364394360234e-10;23;LOC105287628;;
605;4.40331832558366e-14;4.34257960373952;1;0.142;5.40683457198418e-10;23;LOC105287615;;
606;1.11816819474398e-13;2.2359746810172;0.571;0.039;1.37299872632613e-09;23;LOC105282113;;
607;3.09369604387529e-13;2.6581904252209;1;0.149;3.79874937227447e-09;23;LOC105279630;;
608;5.25221995122422e-13;2.25800967302268;1;0.144;6.44920087810822e-09;23;LOC105278915;;
609;5.73647521883364e-13;1.06355519570615;0.429;0.023;7.04381792120583e-09;23;LOC113562280;;
610;6.75557428453019e-13;3.09316589585318;1;0.16;8.29516966397462e-09;23;LOC105281018;;
611;7.28803362956637e-13;1.60648462395064;0.857;0.101;8.94897649374454e-09;23;LOC105283970;;
612;1.89013053628142e-12;1.15549614207564;0.429;0.024;2.32089128549996e-08;23;LOC105278054;;
613;2.28252895506347e-12;1.22346907877408;0.429;0.025;2.80271730392243e-08;23;LOC105283719;;
614;2.52083349659279e-12;1.02787996795195;0.571;0.042;3.09533145046629e-08;23;LOC105282840;;
615;5.22225940700118e-12;1.14465411214809;0.714;0.069;6.41241232585675e-08;23;LOC105277170;;
616;5.52603964828724e-12;1.4792516976748;0.857;0.106;6.7854240841319e-08;23;LOC105279692;;
617;6.2368670563387e-12;1.51553225216765;0.714;0.072;7.65824905847829e-08;23;LOC105279638;;
618;6.39366004445414e-12;1.82211741515111;0.857;0.105;7.85077516858524e-08;23;LOC105282071;;
619;6.47029372897001e-12;1.10293057552216;0.857;0.101;7.94487366980228e-08;23;LOC105288122;;
620;1.03281382752501e-11;1.57823691624235;0.857;0.107;1.26819209881797e-07;23;LOC105275564;;
621;2.35328605241478e-11;1.52258854326731;0.857;0.107;2.88959994376011e-07;23;LOC105286124;;
622;5.05994343218007e-11;3.44968015453479;1;0.2;6.21310454037391e-07;23;LOC105278351;;
623;1.55302713244965e-10;1.74290946423441;1;0.195;1.90696201593493e-06;23;LOC105286952;;
624;2.19254225796046e-10;3.55912617812672;1;0.217;2.69222263854964e-06;23;LOC105279563;;
625;2.80068992049163e-10;1.72589366742573;0.857;0.126;3.43896715337168e-06;23;LOC105284879;;
626;5.93100327846116e-10;1.80758310669166;0.571;0.056;7.28267892562246e-06;23;LOC105277891;;
627;8.21629708755696e-10;2.26909165382933;0.857;0.136;1.00887911938112e-05;23;LOC105279767;;
628;8.84541983067273e-10;1.80695291716726;1;0.209;1.0861291010083e-05;23;LOC105280533;;
629;9.06673639759315e-10;1.82283362134902;0.857;0.132;1.11330456226046e-05;23;LOC105278450;;
630;1.68896976476379e-09;1.13439390155546;0.429;0.033;2.07388597415346e-05;23;LOC105279641;;
631;1.8506085614312e-09;2.63523443225531;1;0.222;2.27236225258136e-05;23;LOC105275195;;
632;2.36173595150691e-09;3.54719077397882;1;0.258;2.89997557485533e-05;23;LOC105285417;;
633;2.93636373268259e-09;2.65082635555838;1;0.226;3.60556102736095e-05;23;LOC105278077;;
634;3.49697202616995e-09;2.49112481508174;1;0.24;4.29393195093408e-05;23;LOC105281242;;
635;0;3.57619229109342;0.873;0.025;0;24;Or5-9E73;;
636;0;3.24854191252656;0.685;0.036;0;24;Or5-9E70;;
637;0;3.06013796082877;0.733;0.013;0;24;Or5-9E71;;
638;0;2.92671410859831;0.885;0.017;0;24;Or5-9E75;;
639;0;2.82367245100652;0.691;0.011;0;24;Or5-9E69;;
640;0;2.55643625331512;0.861;0.012;0;24;Or5-9E74;;
641;0;2.44757843008997;0.836;0.012;0;24;Or5-9E72PSE;;
642;0;2.31901736617194;0.612;0.014;0;24;Or5-9E68;;
643;0;1.78956335306853;0.806;0.009;0;24;LOC105278166;;
644;0;1.49755921467489;0.794;0.017;0;24;LOC105279412;;
645;0;1.47393600734746;0.721;0.007;0;24;LOC105279408;;
646;3.20759977569922e-260;1.03290374246066;0.255;0.005;3.93861176458107e-256;24;Or5-9E66;;
647;1.02569883685263e-232;2.28653755042474;0.358;0.014;1.25945560177135e-228;24;Or5-9E67;;
648;2.27765577819437e-221;5.33640599303497;0.97;0.168;2.79673353004487e-217;24;LOC105279415;;
649;2.55622155314018e-53;1.03930367731335;0.6;0.175;3.13878444510083e-49;24;LOC105279405;;
650;1.15075505886885e-132;1.16406596914655;0.75;0.003;1.41301213678507e-128;26;LOC109611207;;
651;4.35966421085911e-58;1.30904573856686;0.75;0.008;5.3532316845139e-54;26;LOC105288097;;
652;5.57848188677094e-41;1.76998160230891;1;0.022;6.84981790876603e-37;26;LOC105288224;;
653;1.97519033120664e-40;1.43814254577193;0.75;0.012;2.42533620768864e-36;26;LOC105277002;;
654;5.88111125480565e-34;1.95563855788927;1;0.027;7.22141650977586e-30;26;LOC105281616;;
655;1.30658210596369e-33;1.94591170641702;1;0.028;1.60435216791281e-29;26;LOC105283718;;
656;1.83836676512543e-32;1.27872899173807;1;0.028;2.25733055089752e-28;26;LOC105278723;;
657;2.25919183124864e-25;1.30726558569729;0.5;0.009;2.7740616495902e-21;26;LOC105282431;;
658;3.87625607888834e-24;1.66458496341108;0.75;0.022;4.759654839267e-20;26;LOC105276583;;
659;1.96146877564291e-23;1.13290197792962;0.75;0.022;2.40848750961192e-19;26;LOC105285052;;
660;2.97484148230123e-21;1.85788913971796;0.75;0.025;3.65280785611768e-17;26;LOC105277356;;
661;4.40859844197447e-21;2.0895344686201;1;0.045;5.41331802690045e-17;26;LOC105281618;;
662;9.8327557024005e-19;1.27281082964166;0.75;0.028;1.20736407269776e-14;26;LOC105282760;;
663;2.66295084582053e-18;1.37045426250922;1;0.053;3.26983734358303e-14;26;LOC105277005;;
664;1.92983511767145e-17;1.81566201792528;1;0.056;2.36964454098878e-13;26;LOC105281044;;
665;2.15852717417815e-15;3.93239573422209;1;0.068;2.65045551717335e-11;26;LOC105284071;;
666;2.67365899914534e-15;1.21425996324973;1;0.06;3.28298588505057e-11;26;LOC105283212;;
667;4.58385961355218e-15;1.58677930558591;1;0.066;5.62852121948072e-11;26;LOC105279652;;
668;9.82820248475686e-15;1.52580524226534;0.75;0.037;1.2068049831033e-10;26;LOC105284129;;
669;9.37039618308896e-14;3.89536994062336;1;0.078;1.15059094732149e-09;26;LOC105279961;;
670;7.881158809848e-13;2.01683200131002;1;0.083;9.67727490261235e-09;26;LOC105275698;;
671;1.11559048943956e-12;1.12986889918141;0.5;0.019;1.36983356198284e-08;26;LOC105279074;;
672;4.74519642492989e-12;1.62345283987234;0.75;0.046;5.82662669017141e-08;26;LOC105287610;;
673;4.77332072232809e-12;3.41277908013202;1;0.086;5.86116051494666e-08;26;LOC105282403;;
674;1.20432919976714e-11;1.83841958601307;1;0.089;1.47879582439407e-07;26;LOC105286345;;
675;1.37675727449833e-11;1.06158983039653;0.75;0.047;1.6905202573565e-07;26;LOC105277075;;
676;1.63297827914883e-11;3.05076810041576;1;0.097;2.00513402896684e-07;26;LOC105277358;;
677;1.63895038868265e-11;1.50015918797179;0.75;0.05;2.01246718226343e-07;26;LOC105285110;;
678;2.05233417696428e-11;1.32281064047065;1;0.087;2.52006113589443e-07;26;LOC105285603;;
679;2.36114501746249e-11;1.37293467034901;0.75;0.049;2.89924996694219e-07;26;LOC105284393;;
680;3.20170714740831e-11;2.08726981853435;0.75;0.049;3.93137620630266e-07;26;LOC105283461;;
681;8.05492325204548e-11;1.38289916829289;0.75;0.05;9.89064026118665e-07;26;LOC105274907;;
682;1.50749554028437e-10;1.42264217320994;0.5;0.024;1.85105377391518e-06;26;LOC105287812;;
683;2.91973735778708e-10;4.09015633908672;0.75;0.057;3.58514550162675e-06;26;LOC113562977;;
684;4.1445481343398e-10;2.52960529525452;1;0.103;5.08909065415584e-06;26;LOC113561945;;
685;4.38933184697834e-10;4.4332387045468;1;0.114;5.3896605749047e-06;26;LOC105276811;;
686;8.0205629959418e-10;1.81307744848064;0.75;0.058;9.84844930271694e-06;26;LOC105281240;;
687;9.99903763242407e-10;1.36528169485748;0.75;0.058;1.22778183088535e-05;26;LOC105283563;;
688;1.19862782737961e-09;1.61682313437455;1;0.111;1.47179510923943e-05;26;LOC105282474;;
689;2.10071085646016e-09;1.72975479305575;1;0.109;2.57946286064743e-05;26;LOC105283223;;
690;6.02040292188543e-09;1.10491455114762;0.5;0.027;7.39245274778312e-05;26;LOC105287882;;
691;1.19155183777702e-08;1.87860867612877;0.75;0.07;0.00014631065016064;26;LOC105286322;;
692;1.60804476619624e-08;2.51312877787701;1;0.142;0.000197451816841236;26;LOC105277793;;
693;1.61954405692226e-08;1.48498757158054;0.75;0.065;0.000198863814749484;26;LOC105275105;;
694;2.09447600074544e-08;2.49111727623914;1;0.143;0.000257180708131533;26;LOC105277443;;
695;2.20497606751613e-08;1.05859196376166;0.75;0.068;0.000270749011330305;26;LOC105286797;;
696;3.26133643600002e-08;1.68651443437378;0.75;0.071;0.000400459500976443;26;LOC105285827;;
697;3.49796382651483e-08;1.85501113892255;0.75;0.07;0.000429514978257756;26;LOC109610982;;
698;3.6055182731702e-08;1.03025553816697;0.75;0.068;0.000442721588762568;26;LOC113562747;;
699;3.62476641162377e-08;1.33815044517963;0.75;0.074;0.000445085067683282;26;LOC105286690;;
700;5.21514170887512e-08;1.46114999305643;0.75;0.073;0.000640367250432776;26;LOC105282030;;
701;9.81535812022388e-08;2.62264328675921;1;0.165;0.00120522782358229;26;LOC109610681;;
702;1.01226491300514e-07;1.40096453482751;0.5;0.034;0.00124296008667901;26;LOC105275507;;
703;1.04117063597312e-07;4.19372381810548;1;0.169;0.0012784534239114;26;LOC105286039;;
704;1.63243834726638e-07;1.85587827345858;0.75;0.084;0.00200447104660839;26;LOC105278660;;
705;1.92014048059247e-07;1.42241832678984;0.75;0.083;0.0023577404961195;26;LOC105281568;;
706;2.15563370851754e-07;3.21544657312767;1;0.178;0.00264690263068869;26;LOC105281846;;
707;3.57020458037032e-07;2.02331166655187;1;0.164;0.00438385420423672;26;LOC109611578;;
708;5.17894696819039e-07;1.00054592816128;0.75;0.081;0.00635922898224098;26;LOC105283369;;
709;6.1139971018114e-07;1.61981500671758;1;0.171;0.00750737704131421;26;LOC105279198;;
710;1.16489306879593e-06;2.67068906652753;1;0.206;0.0143037219917452;26;LOC105284862;;
711;1.19743018446954e-06;1.10548734467597;0.5;0.04;0.0147032452351015;26;LOC105287804;;
712;1.21042138499534e-06;1.32907014126152;1;0.167;0.0148627641863577;26;LOC105278246;;
713;1.21431714573857e-06;2.095025541332;1;0.2;0.0149106002325239;26;LOC105278351;;
714;1.34411102430876e-06;2.04894678499334;1;0.165;0.0165043392674873;26;LOC105283323;;
715;1.48890673902378e-06;3.78521865252651;1;0.218;0.018282285848473;26;LOC105279563;;
716;1.53106598670549e-06;1.17499008461783;0.75;0.087;0.0187999592507567;26;LOC105287585;;
717;2.85731067808624e-06;1.32848144407447;1;0.165;0.035084917816221;26;LOC105284372;;
718;2.8878873644583e-06;1.1702365546472;0.75;0.097;0.0354603689481835;26;LOC105281948;;
719;2.94518431200635e-06;2.36346285667893;1;0.226;0.036163918167126;26;LOC105279293;;
720;3.08170015701963e-06;1.16270625249653;0.75;0.098;0.037840196228044;26;LOC105281519;;
721;3.46124971174602e-06;1.61535399469475;1;0.189;0.0425006852105293;26;LOC105281663;;
722;4.73655652735143e-06;2.19007419551436;1;0.177;0.0581601775993482;26;LOC105279610;;
723;4.93339872468976e-06;1.40560301275925;0.75;0.109;0.0605772029404655;26;LOC105278532;;
724;4.97589265327208e-06;1.15532179530603;0.75;0.101;0.0610989858895278;26;LOC105287672;;
725;5.49870753912463e-06;2.436589958462;1;0.22;0.0675186298729114;26;LOC105274940;;
726;6.80319198010696e-06;1.16247217225574;1;0.185;0.0835363943237334;26;LOC105286993;;
727;6.84512670149837e-06;1.1385534870383;0.75;0.102;0.0840513107676985;26;LOC109611251;;
728;1.07388865398738e-05;2.75995258533899;1;0.272;0.13186278782311;26;LOC105274759;;
729;1.1286794403328e-05;2.261736193145;1;0.249;0.138590548478465;26;LOC105278927;;
730;1.66420406212714e-05;2.22899735460674;1;0.265;0.204347616788591;26;LOC105276868;;
731;1.66892046185338e-05;1.07364398255959;0.5;0.048;0.204926743510977;26;LOC105279114;;
732;1.70702625844471e-05;2.12598964155803;1;0.255;0.209605754274425;26;LOC105279165;;
733;2.16766373283305e-05;2.41975148256331;1;0.28;0.26616742975457;26;LOC105284196;;
734;2.18609586597581e-05;1.08478280248987;0.5;0.052;0.26843071138317;26;LOC105285883;;
735;2.38160180817606e-05;2.67231935547948;1;0.304;0.292436886025938;26;LOC105285989;;
736;2.41728930064085e-05;1.74509595709957;1;0.269;0.29681895322569;26;LOC105281994;;
737;2.50331495508205e-05;2.54699181303695;1;0.315;0.307382043334525;26;LOC105286474;;
738;2.50709079693079e-05;2.24991672758667;0.75;0.133;0.307845678955131;26;LOC105276810;;
739;2.83455529391855e-05;1.1877565062439;0.75;0.112;0.348055044540259;26;LOC105277739;;
740;2.92492652020345e-05;1.31735472343877;1;0.247;0.359151727415782;26;LOC105277394;;
741;3.11867685024727e-05;2.74160764590523;1;0.297;0.382942330441862;26;LOC105278587;;
742;3.66922923403713e-05;2.3049385186951;1;0.293;0.45054465764742;26;LOC105283753;;
743;3.7520847793613e-05;2.63397920790594;1;0.333;0.460718490057774;26;LOC105277651;;
744;5.59260162956471e-05;1.46677744988938;0.75;0.144;0.68671555409425;26;LOC105282754;;
745;5.77753276631252e-05;1.44897380063697;1;0.266;0.709423248375514;26;LOC105288028;;
746;8.50765055700097e-05;1.10576861747118;0.75;0.122;1;26;LOC105277425;;
747;9.16389603426188e-05;1.07599958669515;0.5;0.057;1;26;LOC105274910;;
748;0.000102067141376803;1.47312716255659;1;0.371;1;26;LOC105276116;;
749;0.000105098981695465;1.06905600144443;0.5;0.061;1;26;LOC105283376;;
750;0;1.87664038056723;0.473;0.01;0;27;Or5-R2;;
751;0;1.49269630179765;0.452;0.005;0;27;LOC109611479;;
752;0;1.18407633586562;0.441;0.005;0;27;Or5-S1PSE;;
753;0;1.04002133701912;0.441;0.003;0;27;Or5-Q1;;
754;1.69549843848176e-250;2.31859904470858;0.484;0.015;2.08190253261175e-246;27;LOC105286792;;
755;2.2835542602043e-224;1.5632694777617;0.559;0.023;2.80397627610486e-220;27;LOC105281462;;
756;2.20302993275205e-154;1.24529823201498;0.269;0.007;2.70510045442624e-150;27;Or5-C1;;
757;5.18770849695761e-93;1.09333123626196;0.28;0.014;6.36998726341425e-89;27;LOC105276392;;
758;2.05062075288971e-82;2.42858254232482;0.86;0.176;2.51795722247327e-78;27;LOC105274790;;
759;6.77533958306965e-79;1.67859847123531;0.871;0.178;8.31943947405123e-75;27;LOC105278910;;
760;2.92153873316257e-63;1.9259136274693;0.968;0.31;3.58735741045032e-59;27;LOC105278717;;
761;1.46837497002796e-57;2.02462258272867;0.989;0.46;1.80301762569733e-53;27;LOC105285510;;
762;1.10569868466949e-55;1.10011777315434;0.882;0.238;1.35768741490567e-51;27;LOC105285551;;
763;3.54881920949549e-53;2.18172269339044;0.935;0.353;4.35759510733951e-49;27;LOC105275774;;
764;5.00086135919964e-53;1.13592140003426;0.505;0.081;6.14055766296124e-49;27;LOC105279350;;
765;5.66739977503102e-52;1.5033724222825;0.839;0.235;6.95900018376059e-48;27;LOC105276363;;
766;1.72373552301913e-48;1.50060093522182;0.839;0.26;2.11657484871519e-44;27;LOC105280521;;
767;1.7005067126645e-42;1.12553855283151;0.108;0.005;2.08805219248074e-38;27;LOC105284782;;
768;7.62058080825762e-41;1.49761838440647;1;0.957;9.35731117445953e-37;27;LOC105284583;;
769;2.29233433791776e-39;1.37093370415573;1;0.886;2.81475733352921e-35;27;LOC105287556;;
770;1.46265827550245e-37;1.35682768950997;1;0.951;1.79599809648946e-33;27;LOC105275048;;
771;2.50630596545329e-36;1.19272293376573;0.892;0.368;3.07749309498009e-32;27;LOC105279757;;
772;5.65920314351908e-36;1.61241636004119;0.978;0.523;6.94893553992708e-32;27;LOC105282464;;
773;2.22694339162481e-35;1.09883066040845;0.71;0.221;2.7344637905761e-31;27;LOC105277557;;
774;1.3355349631055e-33;1.3314080373781;0.645;0.188;1.63990338119724e-29;27;LOC105281158;;
775;2.22740900642543e-33;1.23987984806529;0.957;0.805;2.73503551898979e-29;27;LOC105281384;;
776;1.45608277049978e-31;1.45408219125195;0.892;0.461;1.78792403389668e-27;27;LOC105279217;;
777;4.23957962425343e-30;1.50108272510049;0.849;0.373;5.20577982062078e-26;27;LOC105274945;;
778;5.91035976330406e-30;1.02100222777516;1;0.971;7.25733075336106e-26;27;LOC105281789;;
779;6.51600384028492e-29;1.58854556635083;0.86;0.441;8.00100111548585e-25;27;LOC105286591;;
780;3.0862022153552e-19;1.03066746674699;0.914;0.502;3.78954770023465e-15;27;LOC105282753;;
781;3.056739928394e-17;1.10199382158585;0.989;0.914;3.75337095807499e-13;27;LOC105287946;;
782;5.85059259853016e-05;1.15538540632395;0.14;0.052;0.718394265173519;27;LOC105284788;;
783;7.21558860932283e-127;2.68411231900922;0.875;0.01;8.8600212533875e-123;28;LOC105278117;;
784;1.29765124649361e-101;2.3671293211784;1;0.017;1.5933859655695e-97;28;LOC105281160;;
785;2.26952714937818e-81;2.58141768263139;1;0.022;2.78675238672147e-77;28;LOC105277093;;
786;5.10634156729101e-72;1.7287532593185;0.875;0.018;6.27007681047663e-68;28;LOC105286792;;
787;1.1069846821549e-69;2.18839348713164;0.75;0.014;1.359266491218e-65;28;LOC105282954;;
788;1.24524097810542e-56;1.21007485320011;0.875;0.023;1.52903139701565e-52;28;LOC105277145;;
789;9.07821413377036e-55;1.53942476397606;0.875;0.024;1.11471391348566e-50;28;LOC105286785;;
790;4.58204104287631e-54;2.65420536378667;0.875;0.025;5.62628819654783e-50;28;LOC105285325;;
791;2.13436513326045e-52;1.14910137858147;0.625;0.013;2.6207869471305e-48;28;LOC105282762;;
792;6.84225087891575e-50;3.48034871033422;0.875;0.028;8.40159985422065e-46;28;LOC105279814;;
793;1.21930289215235e-49;3.44540063967753;1;0.037;1.49718202127387e-45;28;LOC105285657;;
794;1.36354891431559e-49;1.04448225075155;0.875;0.027;1.67430171188811e-45;28;LOC105279237;;
795;2.06519224952541e-48;2.11086352509885;1;0.037;2.53584956319225e-44;28;LOC105275676;;
796;4.75933397616125e-48;1.83854024346451;0.875;0.028;5.8439861893284e-44;28;LOC105285379;;
797;4.24668071664823e-47;1.6771373386174;0.625;0.014;5.21449925197236e-43;28;LOC105286727;;
798;1.55875288789436e-45;1.93207376004318;0.625;0.015;1.91399267104548e-41;28;LOC105278486;;
799;9.03965398778633e-45;2.86834333704172;1;0.042;1.10997911316028e-40;28;LOC105283990;;
800;1.71476286781158e-44;1.07897813276877;0.375;0.005;2.10555732538583e-40;28;LOC105280114;;
801;5.36944830488763e-44;1.70876922738757;0.875;0.031;6.59314557357152e-40;28;LOC105288150;;
802;3.20209958375733e-41;2.47014884752173;0.75;0.024;3.93185807889562e-37;28;LOC105283719;;
803;8.34825669143487e-41;1.22015056197239;0.625;0.017;1.02508243914129e-36;28;LOC105278342;;
804;6.03581768043928e-36;3.85307143566927;1;0.053;7.41138052981139e-32;28;LOC105277497;;
805;8.14543759870101e-34;2.47681502858874;1;0.056;1.0001782827445e-29;28;LOC105281023;;
806;1.95203007896572e-33;2.73087148395383;1;0.058;2.39689773396201e-29;28;LOC105277107;;
807;3.79652004986582e-33;1.15810788254122;0.375;0.007;4.66174696923024e-29;28;LOC105275010;;
808;4.77435443033052e-32;2.2491265619176;0.875;0.045;5.86242980500284e-28;28;LOC105278257;;
809;2.19522585129009e-31;1.45475443998907;0.875;0.043;2.6955178227991e-27;28;LOC105284538;;
810;2.34581086158925e-31;1.35797155823589;0.625;0.022;2.88042115694545e-27;28;LOC105284647;;
811;1.93689973824831e-30;4.9012413470387;1;0.064;2.3783191885951e-26;28;LOC109610993;;
812;3.65921810782368e-28;2.01293020157902;1;0.069;4.4931539145967e-24;28;LOC105284230;;
813;4.97344640397418e-28;1.57642060030915;0.75;0.036;6.10689483943989e-24;28;LOC105276853;;
814;5.31293877588867e-28;1.57882461561318;0.75;0.037;6.52375752291369e-24;28;LOC113561829;;
815;1.6893131642426e-27;2.51752691125559;0.75;0.038;2.07430763437349e-23;28;LOC105285553;;
816;2.63351840570979e-26;1.22062091654201;0.5;0.017;3.23369725037106e-22;28;LOC105278255;;
817;1.06324416958767e-24;2.46696789102286;1;0.079;1.3055575158367e-20;28;LOC105284285;;
818;5.22029515763249e-24;1.12752621320204;0.625;0.029;6.41000042405693e-20;28;LOC105288144;;
819;1.98366945317844e-23;1.13698424540193;0.5;0.019;2.43574772155781e-19;28;LOC105277481;;
820;2.01234664218235e-23;1.8548641384007;0.625;0.03;2.47096044193571e-19;28;LOC105275091;;
821;6.76370941529001e-23;1.05510795122446;0.5;0.02;8.3051587910346e-19;28;LOC105275556;;
822;1.86804869929666e-22;1.55616396097306;1;0.09;2.29377699786637e-18;28;LOC105285303;;
823;3.00047055438855e-22;1.8204786311201;0.75;0.046;3.6842777937337e-18;28;LOC105282079;;
824;3.62494650500761e-22;1.19752050241066;0.625;0.032;4.45107181349884e-18;28;LOC105276858;;
825;4.15670183416226e-21;1.5361535819816;0.875;0.068;5.10401418216783e-17;28;LOC113563594;;
826;7.64564258643574e-21;1.41674948868447;0.75;0.049;9.38808453188445e-17;28;LOC105283221;;
827;9.05467191228686e-21;1.17182500809318;0.75;0.05;1.1118231641097e-16;28;LOC105274907;;
828;9.67516070618712e-21;1.0114740368923;0.75;0.049;1.18801298311272e-16;28;LOC105276880;;
829;2.68535792606397e-20;2.3284014507213;1;0.103;3.29735099741395e-16;28;LOC105285302;;
830;9.36792327369583e-20;2.38302676063142;1;0.097;1.15028729877711e-15;28;LOC105284235;;
831;1.30368963286117e-19;1.78722453900784;0.875;0.074;1.60080050019023e-15;28;LOC105286690;;
832;2.60556993104312e-19;1.99851798347699;0.875;0.078;3.19937931832784e-15;28;LOC105279961;;
833;7.92753582726097e-19;1.13288983142885;0.5;0.024;9.73422124229374e-15;28;LOC105275017;;
834;1.71857079368724e-18;1.1809495229164;0.625;0.039;2.11023307756856e-14;28;LOC105281954;;
835;5.85594829398433e-18;3.4855877843368;0.875;0.087;7.19051891018336e-14;28;LOC105285658;;
836;9.228306053193e-18;2.12065699531341;1;0.106;1.13314370027157e-13;28;LOC105279112;;
837;1.21056232204838e-17;2.67099185685228;1;0.114;1.48644947524321e-13;28;LOC105276377;;
838;4.99909103356652e-17;1.9047519131475;1;0.112;6.13838388011633e-13;28;LOC105286900;;
839;6.79865038294749e-17;1.83965518781936;0.875;0.089;8.34806280522123e-13;28;LOC105286345;;
840;2.53785114528794e-16;4.34316411736743;1;0.136;3.11622742129907e-12;28;LOC105286863;;
841;2.59250653965449e-16;2.01337254254244;0.75;0.068;3.18333878004175e-12;28;LOC105284071;;
842;2.783829955307e-16;1.24128488222141;0.625;0.044;3.41826480212147e-12;28;LOC105287271;;
843;4.2535323956413e-16;1.16637787175802;0.625;0.045;5.22291242860795e-12;28;LOC109610784;;
844;6.12601805065986e-16;1.24525721895052;0.625;0.046;7.52213756440524e-12;28;LOC105287610;;
845;1.14821218449359e-15;1.05955526294184;0.625;0.045;1.40988974133968e-11;28;LOC105275236;;
846;1.92094254807199e-15;2.51110944070711;0.875;0.1;2.35872535477759e-11;28;LOC105277352;;
847;4.14698150300022e-15;1.95772092589875;0.875;0.106;5.09207858753396e-11;28;LOC105279692;;
848;1.06771102763038e-14;3.17450654168454;1;0.146;1.31104237082735e-10;28;LOC105287539;;
849;1.9289499582591e-14;1.37369713480979;0.625;0.049;2.36855765374635e-10;28;LOC105284393;;
850;8.10049800130643e-14;5.61246472540302;1;0.171;9.94660149580417e-10;28;LOC105279727;;
851;8.57556631257512e-14;2.17132689664966;1;0.151;1.0529937875211e-09;28;LOC105278796;;
852;1.36658996341171e-13;3.47065474113427;1;0.173;1.67803581607324e-09;28;LOC105287957;;
853;5.03530761426595e-13;1.79061819578513;0.875;0.114;6.18285421955716e-09;28;LOC105278755;;
854;6.6952191543208e-13;2.71123965903653;0.625;0.057;8.22105959959051e-09;28;LOC113562977;;
855;8.19277136021354e-13;1.11339679184437;0.5;0.036;1.00599039532062e-08;28;LOC105277837;;
856;9.18053507690366e-13;1.18875099423567;0.5;0.037;1.127277902093e-08;28;LOC105278205;;
857;1.28416706432278e-12;1.99272774911963;0.75;0.085;1.57682873828195e-08;28;LOC105278774;;
858;1.58095192151496e-12;3.02705976862472;1;0.167;1.94125086442822e-08;28;LOC105278246;;
859;2.61811595757786e-12;1.9981500921274;0.75;0.093;3.21478458430986e-08;28;LOC113561967;;
860;6.26372845189738e-12;1.07305256631871;0.625;0.061;7.6912321660848e-08;28;LOC105280393;;
861;1.18239204727193e-11;2.21004256066607;0.875;0.131;1.45185919484521e-07;28;LOC105283797;;
862;1.92308771283182e-11;4.00308558080702;1;0.226;2.36135940258619e-07;28;LOC105279293;;
863;3.18318902667099e-11;2.21462598231953;1;0.226;3.90863780584931e-07;28;LOC105283148;;
864;3.3257697265267e-11;2.99782484486032;1;0.216;4.08371264720214e-07;28;LOC105280652;;
865;4.45287122490559e-11;1.00297123218739;0.5;0.042;5.46768057706157e-07;28;LOC109611005;;
866;4.70232004669219e-11;3.18923423592581;1;0.238;5.77397878533335e-07;28;LOC105283685;;
867;6.97263698497258e-11;1.4277312269535;0.625;0.067;8.56170095384784e-07;28;LOC105287618;;
868;2.27063745116704e-10;5.14239032606157;1;0.265;2.78811572628801e-06;28;LOC105276868;;
869;3.24863654431891e-10;1.29245273020139;0.75;0.103;3.98900081276919e-06;28;LOC105280415;;
870;7.33211750857057e-10;3.27716907588116;1;0.29;9.00310708877381e-06;28;LOC105285652;;
871;1.27434594434481e-09;1.86835947835169;0.625;0.082;1.564769385061e-05;28;LOC105285838;;
872;1.87264211823461e-09;1.25881825090217;0.625;0.083;2.29941725698028e-05;28;LOC105286559;;
873;2.72053861763467e-09;3.10467726922825;1;0.254;3.34054936859362e-05;28;LOC105279165;;
874;3.47680454646429e-09;2.54751784072335;1;0.239;4.2691683026035e-05;28;LOC105276363;;
875;3.76053981242966e-09;4.17742997994284;0.75;0.127;4.61756683568238e-05;28;LOC105287628;;
876;3.98066864725581e-09;1.19115310970512;0.875;0.151;4.88786303196541e-05;28;LOC105279530;;
877;3.99681809120666e-09;2.46519801286435;1;0.309;4.90769293419266e-05;28;LOC105276749;;
878;4.07759468412926e-09;1.35573897493536;0.5;0.052;5.00687851264232e-05;28;LOC105281090;;
879;4.52406656491341e-09;1.2343877024643;0.5;0.053;5.55510133505717e-05;28;LOC105276043;;
