;p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
1501;2.17170430773718e-43;1.35124119051725;0.288;0.052;2.8673011975054e-39;30;lncRNA:CR45347
1502;4.11821957444689e-43;1.56547191441107;0.554;0.175;5.43728530414223e-39;30;side
1503;8.5774858261107e-42;1.23357036295123;0.893;0.494;1.1324854536214e-37;30;Nuak1
1504;1.53415347427974e-40;1.07082468829354;0.729;0.288;2.02554283209154e-36;30;CG9932
1505;1.91170774320865e-37;1.43739369616643;0.887;0.605;2.52402773335838e-33;30;bru3
1506;2.84053559028071e-37;1.62678497847238;0.525;0.176;3.75035913984762e-33;30;nAChRalpha5
1507;9.36584353710626e-35;1.21354973076662;0.243;0.046;1.23657232220414e-30;30;dpr16
1508;8.2619064266587e-34;1.06216422135449;0.65;0.267;1.09081950551175e-29;30;lncRNA:flam
1509;1.14258998687935e-33;1.16153165671178;0.401;0.113;1.50856155967681e-29;30;CG7742
1510;2.06412816715833e-33;1.02059620243444;0.701;0.293;2.72526841909914e-29;30;CG14142
1511;3.4384600082117e-33;1.37340186700496;0.395;0.113;4.53979874884191e-29;30;CG33543
1512;1.38685763925848e-30;1.15889311087317;0.52;0.187;1.83106814111297e-26;30;CG32204
1513;7.97885504340154e-29;1.11343089216031;0.542;0.208;1.0534482313803e-24;30;CG34325
1514;1.43272523637679e-27;1.05211439089104;0.605;0.268;1.89162712958827e-23;30;wake
1515;5.71383387854756e-27;1.08028889376995;0.616;0.272;7.54397486984635e-23;30;CG8086
1516;2.01315166870893e-26;1.02999239925017;0.367;0.114;2.6579641481964e-22;30;Toll-7
1517;1.04944229105138e-22;1.06364173462674;0.401;0.144;1.38557865687514e-18;30;Frq2
1518;3.12355988846045e-22;1.04300216807376;0.435;0.165;4.12403612073433e-18;30;CG46025
1519;7.55941658094913e-22;1.06318643817446;0.339;0.112;9.98069771182713e-18;30;CG42458
1520;1.25445620160787e-21;1.16135658528605;0.328;0.11;1.65625852298288e-17;30;side-IV
1521;6.02911907818275e-21;1.08602063261042;0.463;0.197;7.96024591892469e-17;30;Cda5
1522;4.9340652553504e-20;1.21515651156552;0.672;0.397;6.51444635663914e-16;30;DIP-eta
1523;6.66228018743486e-12;1.01751029521944;0.407;0.215;8.79620853147025e-08;30;CG4341
1524;9.14838581083378e-12;1.02256894405509;0.407;0.214;1.20786137860438e-07;30;Mp
1525;0;3.21971987563079;0.846;0.017;0;31;Or59b
1526;1.42348116226167e-158;1.56606342092355;0.497;0.046;1.87942217853409e-154;31;CG9555
1527;2.2016398272789e-143;1.67098190630439;0.56;0.065;2.90682506395633e-139;31;SmydA-4
1528;1.04254093196495e-110;2.38447523155112;0.983;0.391;1.37646679247333e-106;31;CG9541
1529;3.69669385020203e-109;2.04439109493763;0.817;0.19;4.88074489042175e-105;31;CG42237
1530;8.49485489563713e-102;1.89215098972106;0.897;0.239;1.12157569187097e-97;31;CG43689
1531;1.05970842241622e-100;1.40977280483784;0.497;0.069;1.39913303011613e-96;31;CG31760
1532;3.90465026887398e-90;2.08435057616345;0.989;0.596;5.15530974999432e-86;31;CG3961
1533;2.46934958489247e-78;1.88235808501976;1;0.676;3.26028225693353e-74;31;GstE4
1534;1.21177671474939e-76;1.89593964584329;0.926;0.406;1.59990879648362e-72;31;sbm
1535;1.75138086537169e-75;1.63563419471742;0.994;0.645;2.31234815655024e-71;31;ATP8B
1536;3.08091224609897e-73;1.44370283586266;0.52;0.101;4.06772843852447e-69;31;Orct2
1537;2.94114748906356e-70;1.83747067927536;0.829;0.301;3.88319702981061e-66;31;Desat1
1538;2.70940029271656e-66;1.42722145379788;0.623;0.15;3.57722120647368e-62;31;FMRFaR
1539;1.13343276572867e-62;1.57289272371111;0.709;0.212;1.49647128059156e-58;31;asRNA:CR44065
1540;1.2755769203433e-62;1.12191552381696;0.989;0.875;1.68414420792926e-58;31;klar
1541;1.22577505577585e-60;1.56521548852352;1;0.576;1.61839080614085e-56;31;Sp1
1542;4.38510515028999e-58;1.5547410763875;0.966;0.611;5.78965432992787e-54;31;Ccn
1543;5.04603280274246e-58;1.1730474450143;0.989;0.784;6.66227710946087e-54;31;CG32137
1544;1.19438768881516e-57;1.24479821995156;0.423;0.083;1.57695006554266e-53;31;fabp
1545;2.81352839256118e-53;1.43527257373764;0.897;0.397;3.71470153669852e-49;31;Ac76E
1546;3.57580591047352e-53;1.50970067811145;0.857;0.378;4.72113654359819e-49;31;CG32333
1547;2.63962647400671e-52;1.37297322729371;0.526;0.135;3.48509883363106e-48;31;rgn
1548;1.17672071210036e-51;1.47119557658802;0.709;0.251;1.5536243561861e-47;31;Agpat1
1549;3.97033741092856e-51;1.1692934859618;0.994;0.757;5.24203648364898e-47;31;CG42540
1550;2.03155574991058e-50;1.20086933830524;0.623;0.174;2.68226305660694e-46;31;side
1551;7.37409760279851e-49;1.00488290417252;0.994;0.911;9.73602106497487e-45;31;Hrb27C
1552;8.80305981932792e-49;1.30408411673179;0.743;0.262;1.16226798794587e-44;31;Invadolysin
1553;1.53494486754153e-48;1.02789502900218;0.406;0.085;2.02658770861508e-44;31;CG43795
1554;3.20765975050848e-48;1.37604799323181;0.8;0.335;4.23507316859634e-44;31;Kua
1555;2.39699235898403e-47;1.2098092965906;0.971;0.772;3.16474901156662e-43;31;RapGAP1
1556;1.92857627183638e-45;1.39070356513992;0.497;0.134;2.54629925170557e-41;31;CG31183
1557;5.98719803891361e-45;1.19405761669517;0.92;0.52;7.90489757077764e-41;31;CG30271
1558;9.9490136138511e-45;1.20076453125486;0.92;0.463;1.31356826743676e-40;31;CG33298
1559;7.67286500277875e-42;1.16082149614166;0.6;0.195;1.01304836631688e-37;31;CG10874
1560;6.31689534713391e-41;1.27250898199847;0.811;0.391;8.34019692682091e-37;31;sws
1561;1.36198218127593e-40;1.02412544077369;0.92;0.471;1.79822507393861e-36;31;dpr11
1562;4.88175412038375e-40;1.13092493837493;0.771;0.318;6.44537996514266e-36;31;CG6282
1563;2.05137739711103e-38;1.04725906902701;0.811;0.337;2.70843357740569e-34;31;CG42342
1564;1.61063602454893e-37;1.03569751253785;0.434;0.116;2.12652274321195e-33;31;CG18622
1565;1.92901625891604e-37;1.0917036035121;0.949;0.53;2.54688016664685e-33;31;Orco
1566;5.10194543876289e-37;1.17442084894663;0.806;0.368;6.73609856279864e-33;31;Tsp42Ef
1567;4.66495852450975e-36;1.10100703898277;0.509;0.162;6.15914473991022e-32;31;Asap
1568;3.378362065215e-35;1.06700899681615;0.366;0.091;4.46045143470337e-31;31;Kif19A
1569;4.41545369197133e-35;1.0218916276372;0.897;0.506;5.82972350950974e-31;31;CG1513
1570;3.72264197979835e-34;1.00165370328916;0.931;0.553;4.91500420592776e-30;31;CG13954
1571;2.25537399584322e-31;1.00014306535531;0.56;0.204;2.97777028671181e-27;31;pxb
1572;8.45000543842496e-31;1.01647248749014;0.874;0.531;1.11565421803525e-26;31;CAP
1573;7.1470806960096e-17;1.07455463190925;0.257;0.083;9.43629064294148e-13;31;Crg-1
1574;0;5.2700125900257;0.994;0.023;0;32;Or22b
1575;0;2.85176708259574;0.675;0.006;0;32;Or22a
1576;0;1.68817344184101;0.308;0.003;0;32;halo
1577;2.92102261475582e-85;2.15313898045523;1;0.676;3.85662615826211e-81;32;GstE4
1578;1.07339190718171e-81;1.54865879998014;0.414;0.059;1.41719933505201e-77;32;GstD2
1579;2.25185654064708e-80;1.99061676900775;0.941;0.396;2.97312619061635e-76;32;Ac76E
1580;1.31506263348262e-76;1.92660005682157;0.929;0.391;1.73627719498711e-72;32;CG9541
1581;6.47731361879115e-66;1.58924828304545;0.793;0.24;8.55199717088995e-62;32;CG43689
1582;1.2226674872908e-61;1.22425309423822;0.994;0.875;1.61428788347004e-57;32;klar
1583;7.08375341454323e-60;1.49192436788279;0.982;0.646;9.35267963322142e-56;32;ATP8B
1584;8.24851195029966e-57;1.31367183065278;1;0.757;1.08905103279806e-52;32;CG42540
1585;5.06071594928043e-56;1.59527827840886;0.746;0.262;6.68166326783495e-52;32;Invadolysin
1586;2.64631882940354e-54;1.46589545936738;0.905;0.463;3.4939347504615e-50;32;CG33298
1587;8.14882217747206e-53;1.67291585568836;0.462;0.107;1.07588899209164e-48;32;haf
1588;1.35002542661453e-50;1.36235264119042;0.615;0.177;1.78243857075917e-46;32;dac
1589;2.33678142486168e-50;1.49046589481408;0.704;0.245;3.08525251524488e-46;32;GstE5
1590;7.69164937116736e-50;1.57019854728735;0.698;0.251;1.01552846647523e-45;32;Agpat1
1591;4.33879697925785e-49;1.4130797642594;0.308;0.053;5.72851365171414e-45;32;lncRNA:CR44662
1592;2.67594412001069e-47;1.26901083621449;0.349;0.067;3.53304902165012e-43;32;SmydA-4
1593;4.45880606036996e-46;1.21558791433052;0.598;0.175;5.88696164150646e-42;32;side
1594;4.45489737798884e-38;1.14833788103456;0.266;0.049;5.88180100815866e-34;32;CG9555
1595;4.84060532682712e-37;1.30497073302254;0.45;0.131;6.39105121300985e-33;32;Gapvd1
1596;3.33750696440567e-35;1.18798495103861;0.568;0.193;4.40651044510481e-31;32;CG42237
1597;7.1200365741275e-35;1.10103071388753;0.231;0.04;9.40058428882054e-31;32;Gr64f
1598;6.48020201634437e-33;1.19206138580906;0.379;0.103;8.55581072217947e-29;32;Orct2
1599;6.61329206807177e-33;1.35174305440897;0.568;0.214;8.73152951747516e-29;32;asRNA:CR44065
1600;1.68719124784589e-32;1.00653694880087;0.941;0.611;2.22759860453093e-28;32;Ccn
1601;1.362639542262e-31;1.12302409959953;0.899;0.53;1.79909298764852e-27;32;Orco
1602;2.53799571765374e-28;1.02872049150699;0.888;0.597;3.35091574601823e-24;32;CG3961
1603;3.00074234575102e-27;1.09682219069384;0.746;0.409;3.96188011909507e-23;32;sbm
1604;3.13559310654535e-26;1.03002859704972;0.728;0.38;4.13992357857182e-22;32;CG32333
1605;3.20691758713381e-24;1.11405995477956;0.396;0.137;4.23409329029277e-20;32;rgn
1606;5.866838718833e-21;1.29358840264273;0.278;0.083;7.74598716047521e-17;32;Crg-1
1607;2.08988550204069e-20;1.00030231269311;0.462;0.196;2.75927582834432e-16;32;CG10874
1608;1.94099862381596e-15;1.01409932312276;0.467;0.234;2.56270048302421e-11;32;CG9628
1609;2.04598551424358e-137;1.9939229643101;0.575;0.067;2.7013146744558e-133;33;lncRNA:CR45502
1610;1.81298275289362e-132;1.56810397416839;0.775;0.116;2.39368112864544e-128;33;lncRNA:CR43314
1611;3.5388812994305e-123;1.64087668132708;0.688;0.102;4.67238497963809e-119;33;Ugt49C1
1612;1.73486418914787e-120;2.58493935906177;0.938;0.243;2.29054118893194e-116;33;GstE5
1613;9.25185308325189e-114;2.91419128223092;0.812;0.183;1.22152216258175e-109;33;CG40486
1614;6.99609822065817e-112;1.4129639698018;0.4;0.039;9.23694848073498e-108;33;Gr64f
1615;2.41389939001926e-97;1.32994165510847;0.444;0.053;3.18707136464243e-93;33;lncRNA:CR40469
1616;1.05439912885668e-94;1.56507697114276;0.306;0.027;1.39212316982947e-90;33;Or92a
1617;1.0590761209429e-94;1.32483049545921;0.412;0.048;1.39829820248091e-90;33;CG9555
1618;7.40165311319033e-89;1.47696253912532;0.744;0.153;9.77240260534519e-85;33;CG4928
1619;1.26028291221629e-83;1.48151499123318;0.675;0.135;1.66395152899917e-79;33;spab
1620;1.2332782633973e-80;1.47302476623471;0.7;0.149;1.62829729116345e-76;33;CG8195
1621;4.3851384805532e-75;1.51666569160713;0.9;0.283;5.78969833587439e-71;33;Tg
1622;9.54773325338741e-71;1.41679245203621;1;0.872;1.26058722144474e-66;33;HnRNP-K
1623;3.74826420347588e-66;1.13234719144077;0.475;0.083;4.9488332278492e-62;33;CG8312
1624;2.096993661385e-65;1.48239593872021;1;0.758;2.76866073112662e-61;33;CG42540
1625;1.55802187732514e-63;1.67568489392476;0.994;0.676;2.05705628463238e-59;33;GstE4
1626;7.8736178274016e-57;1.0037471308661;0.406;0.071;1.03955376175183e-52;33;CG33970
1627;1.06165552505475e-54;1.35088805867164;0.781;0.266;1.40170378972978e-50;33;lncRNA:flam
1628;1.87980534208723e-54;1.18261503642207;1;0.799;2.48190699315776e-50;33;Vha44
1629;7.27219428648289e-54;1.41969615491851;0.944;0.491;9.60147811644335e-50;33;retm
1630;1.39110861117878e-52;1.25784912137054;0.688;0.194;1.83668069933934e-48;33;CG10874
1631;1.55976633060245e-52;1.00308946323363;0.375;0.065;2.05935948629441e-48;33;h
1632;1.66985713588146e-52;1.44420296639605;0.75;0.251;2.2047123765043e-48;33;Agpat1
1633;9.29667005269858e-51;1.38036587860945;0.631;0.177;1.22743934705779e-46;33;dac
1634;1.25683575403389e-50;1.46758765895086;0.781;0.286;1.65940024605094e-46;33;CG12885
1635;1.42728098245282e-49;1.32931086867263;0.9;0.416;1.88443908113246e-45;33;Fum1
1636;2.5506555135687e-48;1.06076718743568;0.469;0.103;3.36763047456476e-44;33;cl
1637;1.03117820158874e-47;2.14690801149616;0.238;0.031;1.36146457955762e-43;33;Or22b
1638;2.00573638740846e-47;1.48539424725988;0.206;0.024;2.6481737522954e-43;33;Or59b
1639;2.28547824646547e-46;1.21717592443844;0.594;0.162;3.01751692880837e-42;33;CG10035
1640;4.32119762772375e-45;1.01727008610855;0.362;0.07;5.70527722788366e-41;33;beat-IIa
1641;1.09395447612874e-41;1.09326487866963;0.969;0.597;1.44434809483277e-37;33;CG3961
1642;1.09811661173506e-41;1.11628740965263;0.95;0.459;1.4498433624738e-37;33;CG33178
1643;1.55332180040576e-40;1.10974707661402;0.656;0.213;2.05085077307573e-36;33;asRNA:CR44065
1644;7.09265153548759e-39;1.14254741902107;0.725;0.263;9.36442782230426e-35;33;Invadolysin
1645;4.62933888313934e-38;1.31757809344409;0.844;0.408;6.11211612740887e-34;33;sbm
1646;6.07907904079374e-38;1.01042220585576;0.975;0.646;8.02620805755997e-34;33;ATP8B
1647;9.82830583503617e-38;1.08826211562413;0.869;0.393;1.29763121939983e-33;33;CG11768
1648;1.60351166493904e-34;1.354971890929;0.637;0.242;2.11711645121901e-30;33;CG43689
1649;4.13651333548882e-34;1.01848491290978;0.794;0.329;5.46143855684588e-30;33;asRNA:CR44960
1650;4.83001012695201e-29;1.01493040716783;0.875;0.506;6.37706237061474e-25;33;CG1513
1651;0;4.55903880317226;0.994;0.026;0;34;Rh50
1652;0;3.24383434068069;0.855;0.032;0;34;salr
1653;1.91630919498424e-250;2.91741754128269;0.78;0.074;2.53010303013769e-246;34;salm
1654;7.93115436834879e-205;2.70037609323377;0.799;0.093;1.04715031125309e-200;34;Dop1R2
1655;5.67137203565054e-134;2.35340426689265;0.836;0.157;7.48791249866941e-130;34;CG43737
1656;2.46753919327225e-119;2.33146953773442;0.717;0.126;3.25789199687735e-115;34;H15
1657;2.70046391073375e-107;1.30251089598646;0.302;0.023;3.56542250134177e-103;34;en
1658;1.78983507504603e-106;2.16904765890361;0.761;0.159;2.36311924958327e-102;34;inv
1659;9.99319082893367e-103;2.71560924147757;1;0.522;1.31940098514411e-98;34;klg
1660;1.2323618475538e-84;2.02799187348994;0.579;0.109;1.62708734732528e-80;34;mid
1661;4.17833504590671e-83;2.1900923022547;0.792;0.227;5.51665576111063e-79;34;CG8910
1662;1.90070952976595e-72;1.47519895981552;1;0.936;2.50950679214999e-68;34;CG17816
1663;6.07620358537742e-70;1.11374240043671;0.226;0.02;8.02241159377381e-66;34;stet
1664;2.01762900074234e-68;1.50895130291747;0.572;0.119;2.66387556968011e-64;34;Shawl
1665;5.40839771666119e-61;1.84782640724769;0.95;0.53;7.14070750530777e-57;34;CG34384
1666;1.914737503061e-55;1.73097595656331;0.579;0.15;2.52802792529144e-51;34;trn
1667;2.82231472819858e-55;1.70070164099719;0.862;0.373;3.72630213564059e-51;34;caps
1668;7.15474788630779e-51;1.64716547550292;0.893;0.438;9.44641363429217e-47;34;Eaat2
1669;3.45529128151402e-49;1.16492464277708;0.472;0.103;4.56202107898296e-45;34;Wnt4
1670;3.46843089798937e-46;1.51639080218812;0.78;0.323;4.57936931461536e-42;34;sick
1671;4.14913680846907e-44;1.15456739262774;1;0.829;5.47810532822172e-40;34;Pde1c
1672;4.35713714978926e-43;1.28222493691124;0.61;0.194;5.75272817886676e-39;34;Rsph3
1673;2.86944685323764e-40;1.16029905041335;0.258;0.042;3.78853068032965e-36;34;CG30158
1674;4.63214060004546e-38;1.40256609461775;0.943;0.666;6.11581523424002e-34;34;CG43902
1675;7.39488144983385e-38;1.21363774328627;0.818;0.34;9.76346197821563e-34;34;Cngl
1676;2.07967051798527e-35;1.28505481876315;0.824;0.409;2.74578898489596e-31;34;kek3
1677;1.23315659118304e-33;1.34631756865417;0.403;0.11;1.62813664733896e-29;34;CG7110
1678;1.53319745615171e-29;1.11378223246955;0.925;0.588;2.0242806013571e-25;34;igl
1679;2.96575005529619e-29;1.36969926828511;0.673;0.332;3.91567979800756e-25;34;CG1640
1680;5.8280205594046e-27;1.06687463329926;0.553;0.21;7.69473554458189e-23;34;Tsp47F
1681;5.53497777171397e-24;1.07064958655895;0.421;0.144;7.30783115199396e-20;34;Jafrac1
1682;3.00357605171836e-23;1.02320225544109;0.509;0.211;3.96562146108375e-19;34;Dyb
1683;4.20091877325539e-20;1.1336495585231;0.805;0.479;5.5464730563291e-16;34;asRNA:CR44894
1684;7.72545271738291e-20;1.03273128332335;0.579;0.28;1.01999152227607e-15;34;CG12065
1685;1.57780118402058e-14;1.06434245883095;0.497;0.253;2.08317090326237e-10;34;bma
1686;0;4.48508077729352;0.961;0.027;0;35;Or35a
1687;0;2.12797092578545;0.331;0.005;0;35;CG33777
1688;5.76568557714596e-203;3.03047344152436;0.838;0.104;7.61243466750581e-199;35;Ir76b
1689;1.61591966933982e-174;2.82118115429993;0.584;0.057;2.13349873942936e-170;35;CG14693
1690;5.62054420361421e-144;2.34434576154996;0.727;0.1;7.42080451203184e-140;35;beat-Ib
1691;3.11238484298904e-135;2.66700571645896;0.935;0.204;4.10928170819843e-131;35;Sytbeta
1692;4.45424102722765e-101;2.88505460920066;0.604;0.106;5.88093442824867e-97;35;CG13375
1693;4.41281255844474e-81;1.95381749505884;0.403;0.054;5.82623642091459e-77;35;foxo
1694;2.79164342954965e-66;1.51358878650753;1;0.861;3.68580682003441e-62;35;CG42238
1695;5.02953975636479e-55;1.49757245814465;0.994;0.738;6.64050134032843e-51;35;shakB
1696;2.32710650359398e-54;1.63016813770442;0.974;0.592;3.07247871669514e-50;35;bi
1697;1.22598375341987e-52;1.26868079411959;0.994;0.805;1.61866634964026e-48;35;mamo
1698;1.94861939838286e-52;1.95395805032662;0.519;0.134;2.57276219168488e-48;35;CG14669
1699;5.67200430128769e-47;1.59333334521313;0.896;0.481;7.48874727899013e-43;35;lncRNA:CR32773
1700;2.1706486983957e-46;1.61909121768576;0.377;0.076;2.86590747649184e-42;35;Klp54D
1701;5.34451016747328e-45;1.57988381059519;0.838;0.403;7.05635677411497e-41;35;Bx
1702;1.80426377170773e-39;1.79704675924492;0.383;0.092;2.38216945778572e-35;35;vir-1
1703;2.32106208890473e-33;1.18847696293761;0.89;0.626;3.06449827598091e-29;35;CG42322
1704;7.21382729683272e-31;1.64142839689163;0.682;0.317;9.52441618000823e-27;35;SiaT
1705;6.47811316345456e-30;1.45419901772763;0.468;0.158;8.55305280970905e-26;35;Ir25a
1706;3.58598103628304e-27;1.47075974817274;0.519;0.201;4.73457076220449e-23;35;CG11319
1707;1.4756851698835e-26;1.51732668740446;0.383;0.12;1.94834712979719e-22;35;TkR86C
1708;9.34348015749381e-26;1.25439846468052;0.26;0.06;1.23361968519391e-21;35;BomT3
1709;1.68486472242588e-24;1.08846303022805;0.292;0.075;2.22452689301889e-20;35;fkh
1710;9.71057956656202e-24;1.03330350593357;0.851;0.669;1.28208782017318e-19;35;tinc
1711;7.79033774195457e-20;1.22534235493255;0.688;0.428;1.02855829207026e-15;35;dpr9
1712;2.59790771255729e-18;1.16459406409526;0.26;0.077;3.43001755288939e-14;35;Ir76a
1713;2.72593426183645e-18;1.06749737342176;0.734;0.507;3.59905100590267e-14;35;crb
1714;4.34415363058251e-18;1.30686538080262;0.539;0.297;5.73558603845808e-14;35;Atx2
1715;8.30612323711337e-18;1.07716576828776;0.656;0.424;1.09665745099608e-13;35;CG4238
1716;7.74403395771248e-17;1.15288540010746;0.279;0.093;1.02244480343678e-12;35;CG5953
1717;7.1777729378569e-15;1.13813008035228;0.325;0.128;9.47681360985247e-11;35;CG14837
1718;1.52120077901146e-14;1.0371571409173;0.442;0.211;2.00844138852883e-10;35;Tsp47F
1719;2.55544331671456e-14;1.06145230912913;0.156;0.038;3.37395181105824e-10;35;asRNA:CR46136
1720;2.05652074290743e-13;1.04881108983721;0.63;0.435;2.71522433686069e-09;35;Kank
1721;1.12147211355666e-10;1.05557665689671;0.357;0.187;1.48067963152885e-06;35;Ttd14
1722;0;3.18898599734143;0.465;0.005;0;36;verm
1723;4.92553231274037e-303;5.21150955798353;0.976;0.086;6.50318031251111e-299;36;Ir40a
1724;1.28355127048201e-267;3.0263765145791;0.622;0.034;1.6946727424174e-263;36;nAChRalpha6
1725;5.75191131169321e-187;1.28345935792828;0.173;0.003;7.59424850482855e-183;36;CG3635
1726;8.39756556151758e-183;3.11405559749583;0.866;0.103;1.10873058108717e-178;36;5-HT7
1727;2.65324080383333e-163;3.30261185726489;0.858;0.12;3.50307383330115e-159;36;CG14274
1728;2.56380948053886e-84;2.43587597063352;0.677;0.132;3.38499765715545e-80;36;CARPB
1729;7.00545306098722e-84;2.9512844169027;0.591;0.103;9.24929967642142e-80;36;rdo
1730;7.16967652999847e-66;2.25238741042068;0.512;0.091;9.46612392255698e-62;36;Kif19A
1731;2.11949640838172e-59;2.03428611762069;0.811;0.257;2.79837110798639e-55;36;CG34353
1732;2.19228970504348e-59;1.94791428123007;0.48;0.085;2.89448009756891e-55;36;CG43795
1733;6.33295317753666e-56;1.87922643669177;0.984;0.605;8.36139808030165e-52;36;bru3
1734;1.29622589090227e-43;1.31528496395624;0.181;0.017;1.71140704375826e-39;36;Nlg2
1735;2.47366229228121e-43;1.85100079584675;0.921;0.474;3.26597632449888e-39;36;sNPF
1736;6.31995855630725e-43;2.13015792020161;0.425;0.088;8.34424128189246e-39;36;Oct-TyrR
1737;2.83924786285297e-41;1.59576965788842;0.898;0.476;3.74865895332478e-37;36;Ca-alpha1T
